timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251222_122333,89a5a52ec6b81236ca54f4a8658e5c280f162158,,1643983314,DPNLPF-1389: add log store map checking,,,x,8,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:25;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:21;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117,0,,8,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=182;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=180;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=5;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:25=4;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:21=5;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,0,
20251222_122332,e0e18ca441bbda5f2d6631c91f45abf36dd077cb,ea1409e9bb70f151b58afd79e6a3da1f5f9bf1d6,1668639251,DPNLPF-1791 improvements on comments,https://github.com/salute-developers/smart_app_framework/compare/ea1409e9bb70f151b58afd79e6a3da1f5f9bf1d6...e0e18ca441bbda5f2d6631c91f45abf36dd077cb,66,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,6de1bab316d50257e28a40094923b014b127e71e,e0e18ca441bbda5f2d6631c91f45abf36dd077cb,1668639484,adding some fix,https://github.com/salute-developers/smart_app_framework/compare/e0e18ca441bbda5f2d6631c91f45abf36dd077cb...6de1bab316d50257e28a40094923b014b127e71e,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,62f76f507d2a50917595bc391a7c73a32b010d27,6de1bab316d50257e28a40094923b014b127e71e,1668775951,DPNLPF-1791: fix PushAuthentication scope and PushHttp type_request,https://github.com/salute-developers/smart_app_framework/compare/6de1bab316d50257e28a40094923b014b127e71e...62f76f507d2a50917595bc391a7c73a32b010d27,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,d4bc32c458579f1d5499c522cb86d7776448fdf7,62f76f507d2a50917595bc391a7c73a32b010d27,1668933558,DPNLPF-1815: log headers to str,https://github.com/salute-developers/smart_app_framework/compare/62f76f507d2a50917595bc391a7c73a32b010d27...d4bc32c458579f1d5499c522cb86d7776448fdf7,66,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,ec77b6a70888edf8f342475bdc5faff75ae048c2,d4bc32c458579f1d5499c522cb86d7776448fdf7,1669015362,"Revert ""DPNLPF-1815: log headers to str""",https://github.com/salute-developers/smart_app_framework/compare/d4bc32c458579f1d5499c522cb86d7776448fdf7...ec77b6a70888edf8f342475bdc5faff75ae048c2,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,f76cf2b383809850032552ceae4979e6791df792,ec77b6a70888edf8f342475bdc5faff75ae048c2,1669015417,headers,https://github.com/salute-developers/smart_app_framework/compare/ec77b6a70888edf8f342475bdc5faff75ae048c2...f76cf2b383809850032552ceae4979e6791df792,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,c0dd18e230077a4c43febbde2cfe56142fd9b187,f76cf2b383809850032552ceae4979e6791df792,1669020942,DPNLPF-1842: fix kafka_message_key_recovery_log_level,https://github.com/salute-developers/smart_app_framework/compare/f76cf2b383809850032552ceae4979e6791df792...c0dd18e230077a4c43febbde2cfe56142fd9b187,9,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,aee5114e73638d9594f3e8c3a9f44743dde82d92,c0dd18e230077a4c43febbde2cfe56142fd9b187,1669030108,minor fixes,https://github.com/salute-developers/smart_app_framework/compare/c0dd18e230077a4c43febbde2cfe56142fd9b187...aee5114e73638d9594f3e8c3a9f44743dde82d92,13,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,1b59d44923605ddd5a3a8be9b2e67a82b5b32fcb,aee5114e73638d9594f3e8c3a9f44743dde82d92,1669032034,DPNLPF-1791 adding GetRuntimePermissionsAction,https://github.com/salute-developers/smart_app_framework/compare/aee5114e73638d9594f3e8c3a9f44743dde82d92...1b59d44923605ddd5a3a8be9b2e67a82b5b32fcb,66,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,c8a4547ad5200c01d3f085cf81a594c034a016d9,1b59d44923605ddd5a3a8be9b2e67a82b5b32fcb,1669035702,DPNLPF-1791: fix get_runtime_permissions,https://github.com/salute-developers/smart_app_framework/compare/1b59d44923605ddd5a3a8be9b2e67a82b5b32fcb...c8a4547ad5200c01d3f085cf81a594c034a016d9,8,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,15a6f539d5d76057289dccc10a774ee60d3e8e98,c8a4547ad5200c01d3f085cf81a594c034a016d9,1669045005,DPNLPF-1791 adding test_get_runtime_permissions,https://github.com/salute-developers/smart_app_framework/compare/c8a4547ad5200c01d3f085cf81a594c034a016d9...15a6f539d5d76057289dccc10a774ee60d3e8e98,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,e8db6a54bd971148e4e70374f0b04dd8576c9778,15a6f539d5d76057289dccc10a774ee60d3e8e98,1669118503,DPNLPF-1791 fix nodes,https://github.com/salute-developers/smart_app_framework/compare/15a6f539d5d76057289dccc10a774ee60d3e8e98...e8db6a54bd971148e4e70374f0b04dd8576c9778,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,c56533ce40f7842f2f5a0a8b2fcd971082a5e1ba,e8db6a54bd971148e4e70374f0b04dd8576c9778,1669202711,PNLP-4944: change parse from ram_gb to ramGb,https://github.com/salute-developers/smart_app_framework/compare/e8db6a54bd971148e4e70374f0b04dd8576c9778...c56533ce40f7842f2f5a0a8b2fcd971082a5e1ba,71,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,eb94507bb5e5d1969ed715cea9692f52b98aad94,c56533ce40f7842f2f5a0a8b2fcd971082a5e1ba,1669389813,DPNLPF-1890: proper delete of the keys from the keys_to_pop,https://github.com/salute-developers/smart_app_framework/compare/c56533ce40f7842f2f5a0a8b2fcd971082a5e1ba...eb94507bb5e5d1969ed715cea9692f52b98aad94,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,39be4eae4c030101830a999d03be4c81372b3764,eb94507bb5e5d1969ed715cea9692f52b98aad94,1669393951,Update smart_kit/action/http.py,https://github.com/salute-developers/smart_app_framework/compare/eb94507bb5e5d1969ed715cea9692f52b98aad94...39be4eae4c030101830a999d03be4c81372b3764,11,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,20f93db54b55dd956a7332a6f6cf61e117cfba6a,39be4eae4c030101830a999d03be4c81372b3764,1669394168,Update smart_kit/handlers/handler_take_profile_data.py,https://github.com/salute-developers/smart_app_framework/compare/39be4eae4c030101830a999d03be4c81372b3764...20f93db54b55dd956a7332a6f6cf61e117cfba6a,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,2bf0baffb84b3814b5cf1c442495104585d3f37c,20f93db54b55dd956a7332a6f6cf61e117cfba6a,1669396376,DPNLPF-1791 fix tests,https://github.com/salute-developers/smart_app_framework/compare/20f93db54b55dd956a7332a6f6cf61e117cfba6a...2bf0baffb84b3814b5cf1c442495104585d3f37c,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,bbf4eba621858cd699570c4b7c4ff2f335923e99,2bf0baffb84b3814b5cf1c442495104585d3f37c,1669451435,"DPNLPF-1791 adding behavior in GetRuntimePermissionsAction, adding description ValueError in main_loop_http",https://github.com/salute-developers/smart_app_framework/compare/2bf0baffb84b3814b5cf1c442495104585d3f37c...bbf4eba621858cd699570c4b7c4ff2f335923e99,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,369d3d8b3b24f1805eaa318ec12603fe505ab4e3,bbf4eba621858cd699570c4b7c4ff2f335923e99,1669578767,DPNLPF-1791: change comments of unsupporting multiple commands,https://github.com/salute-developers/smart_app_framework/compare/bbf4eba621858cd699570c4b7c4ff2f335923e99...369d3d8b3b24f1805eaa318ec12603fe505ab4e3,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,3f91c80bb25803ef4c655fdd461be57d2d0a14d3,369d3d8b3b24f1805eaa318ec12603fe505ab4e3,1669825459,Fix outgoing log message,https://github.com/salute-developers/smart_app_framework/compare/369d3d8b3b24f1805eaa318ec12603fe505ab4e3...3f91c80bb25803ef4c655fdd461be57d2d0a14d3,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,c052a46b25f3035caea41412c2cc844cb772d738,3f91c80bb25803ef4c655fdd461be57d2d0a14d3,1670786804,DPNLPF-1910: support none as answer of actions and handlers,https://github.com/salute-developers/smart_app_framework/compare/3f91c80bb25803ef4c655fdd461be57d2d0a14d3...c052a46b25f3035caea41412c2cc844cb772d738,12,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,f2a63f0b48513a633991b39986f5fecf05eab488,c052a46b25f3035caea41412c2cc844cb772d738,1670956904,DPNLPF-1894: fix fillers,https://github.com/salute-developers/smart_app_framework/compare/c052a46b25f3035caea41412c2cc844cb772d738...f2a63f0b48513a633991b39986f5fecf05eab488,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,f36479cb25f89fc7babe369a84f90b912552d2c6,f2a63f0b48513a633991b39986f5fecf05eab488,1671179300,DPNLPF-1869 callback_id (#78),https://github.com/salute-developers/smart_app_framework/compare/f2a63f0b48513a633991b39986f5fecf05eab488...f36479cb25f89fc7babe369a84f90b912552d2c6,7,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,0ecb03bf759b5094bf02b3738a252efa17441f16,f36479cb25f89fc7babe369a84f90b912552d2c6,1671517460,DPNLPF-1925:fix message dubling by removing super run in actions,https://github.com/salute-developers/smart_app_framework/compare/f36479cb25f89fc7babe369a84f90b912552d2c6...0ecb03bf759b5094bf02b3738a252efa17441f16,101,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,ae3e76668db950e3f287ef997f91c5865ba0fe83,0ecb03bf759b5094bf02b3738a252efa17441f16,1671602835,DPNLPF-1925: make Action.run not implemented,https://github.com/salute-developers/smart_app_framework/compare/0ecb03bf759b5094bf02b3738a252efa17441f16...ae3e76668db950e3f287ef997f91c5865ba0fe83,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
