timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251229_105701,2af6168ac4ad5ce5199f8ec6043682faa6e90e75,1a6035f514676194708d03d941abaaa30627abf6,1664185123,Change boundary conditions constructor,https://github.com/3MAH/fedoo/compare/1a6035f514676194708d03d941abaaa30627abf6...2af6168ac4ad5ce5199f8ec6043682faa6e90e75,12,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,038690f7d171d7ea341608a1390c5cfa829eb119,2af6168ac4ad5ce5199f8ec6043682faa6e90e75,1664289195,Update periodic boundary conditions,https://github.com/3MAH/fedoo/compare/2af6168ac4ad5ce5199f8ec6043682faa6e90e75...038690f7d171d7ea341608a1390c5cfa829eb119,36,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,882b2f85f9038fa3f39d0bf57ac6991eeedd3e7a,038690f7d171d7ea341608a1390c5cfa829eb119,1664447391,Docs update + some change in variable names,https://github.com/3MAH/fedoo/compare/038690f7d171d7ea341608a1390c5cfa829eb119...882b2f85f9038fa3f39d0bf57ac6991eeedd3e7a,11,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,fc054067fbca10a8aac4e43a8748940d0f6fad0b,882b2f85f9038fa3f39d0bf57ac6991eeedd3e7a,1664790347,Update examples,https://github.com/3MAH/fedoo/compare/882b2f85f9038fa3f39d0bf57ac6991eeedd3e7a...fc054067fbca10a8aac4e43a8748940d0f6fad0b,17,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,15ddab4aac94d80818d94fd30916a1efcf5ee38c,fc054067fbca10a8aac4e43a8748940d0f6fad0b,1664801934,Change some constitutivelaw method names,https://github.com/3MAH/fedoo/compare/fc054067fbca10a8aac4e43a8748940d0f6fad0b...15ddab4aac94d80818d94fd30916a1efcf5ee38c,12,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,c546e2fca117e9c2f643e2754978709ec0d6cfc6,15ddab4aac94d80818d94fd30916a1efcf5ee38c,1664808749,toward pep8 -> change Problem methods names,https://github.com/3MAH/fedoo/compare/15ddab4aac94d80818d94fd30916a1efcf5ee38c...c546e2fca117e9c2f643e2754978709ec0d6cfc6,50,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,fa4e91bf770d2b1f6f6281efb074af680cf60b19,c546e2fca117e9c2f643e2754978709ec0d6cfc6,1664897109,Change periodic boundary conditions to include voigt notation Update homogen module (toward pep8),https://github.com/3MAH/fedoo/compare/c546e2fca117e9c2f643e2754978709ec0d6cfc6...fa4e91bf770d2b1f6f6281efb074af680cf60b19,8,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,4654a5485d78bd921c097604c6bd2aa6174c012e,fa4e91bf770d2b1f6f6281efb074af680cf60b19,1664981845,Add a class AssemblyOptions to introduce assembly information at the weakform level Change a few other things,https://github.com/3MAH/fedoo/compare/fa4e91bf770d2b1f6f6281efb074af680cf60b19...4654a5485d78bd921c097604c6bd2aa6174c012e,17,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,9f7fde810c136d2ac7e3c487eaada26d941334a7,4654a5485d78bd921c097604c6bd2aa6174c012e,1665052408,Add the possibility to define a user equation as a weak form. Several other minor changes,https://github.com/3MAH/fedoo/compare/4654a5485d78bd921c097604c6bd2aa6174c012e...9f7fde810c136d2ac7e3c487eaada26d941334a7,19,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,aafc926a4a075916b10991b3748df7cf0f336e85,9f7fde810c136d2ac7e3c487eaada26d941334a7,1665479607,Add the possibility to build easily some user equation Add fuild_mechanics example,https://github.com/3MAH/fedoo/compare/9f7fde810c136d2ac7e3c487eaada26d941334a7...aafc926a4a075916b10991b3748df7cf0f336e85,16,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,7d4bfe1a2adc584123c88191607be8f45a4be2ae,aafc926a4a075916b10991b3748df7cf0f336e85,1666038115,"Add a RigidTie boundary conditions (that will probably move to another place) Add a new torsion_test example in example/plasticity/torsion_test.py Add the notion of physical_nodes (Mesh.physical_nodes, Mesh.n_physical_nodes) to avoid plotting some nodes that have no physical meaning Add a method Mesh.add_virtual_nodes And other small code cleaning",https://github.com/3MAH/fedoo/compare/aafc926a4a075916b10991b3748df7cf0f336e85...7d4bfe1a2adc584123c88191607be8f45a4be2ae,19,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,13fa34b4b50fe2fd31baa84b6e31a8dd9dd9f63f,7d4bfe1a2adc584123c88191607be8f45a4be2ae,1666115656,Correction of nl_newmark problem Improvement of the dataset object (add a method get_history),https://github.com/3MAH/fedoo/compare/7d4bfe1a2adc584123c88191607be8f45a4be2ae...13fa34b4b50fe2fd31baa84b6e31a8dd9dd9f63f,6,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,05232246e2c4ae6569c054349fb58f3e1982df27,13fa34b4b50fe2fd31baa84b6e31a8dd9dd9f63f,1666367495,"Add a new module ""constraint"" to define some specific contraints Add the time scalar data to the saved data when available",https://github.com/3MAH/fedoo/compare/13fa34b4b50fe2fd31baa84b6e31a8dd9dd9f63f...05232246e2c4ae6569c054349fb58f3e1982df27,13,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,9c5ecf5520fd2dd6db778378cd863973d2088c72,05232246e2c4ae6569c054349fb58f3e1982df27,1666948755,New MultiMesh class for mesh with different element types This class will need to be improve in the future,https://github.com/3MAH/fedoo/compare/05232246e2c4ae6569c054349fb58f3e1982df27...9c5ecf5520fd2dd6db778378cd863973d2088c72,2,0.0,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,a48b718b3d14484de3b3676aa223a9939d381c69,9c5ecf5520fd2dd6db778378cd863973d2088c72,1668785294,"- Add a new function is_periodic to test the periodicity of a mesh, and an associated method in the Mesh object. - Add methods Element.get_gp_elm_coordinates and Element.get_gp_weight for most of elements in the element library. This methods allow to get the position of the gauss point and the associated weight.",https://github.com/3MAH/fedoo/compare/9c5ecf5520fd2dd6db778378cd863973d2088c72...a48b718b3d14484de3b3676aa223a9939d381c69,9,0.04512,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,6f679477713f91f09e9b3c590097ea6251b2a8b0,a48b718b3d14484de3b3676aa223a9939d381c69,1669023627,Correct a loop import bug,https://github.com/3MAH/fedoo/compare/a48b718b3d14484de3b3676aa223a9939d381c69...6f679477713f91f09e9b3c590097ea6251b2a8b0,2,0.04512,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,76e72b6604851236b181c355f92f72a1d7d8810d,6f679477713f91f09e9b3c590097ea6251b2a8b0,1673868246,"Add size, size_x, size_y, size_z methods to BoundingBox object",https://github.com/3MAH/fedoo/compare/6f679477713f91f09e9b3c590097ea6251b2a8b0...76e72b6604851236b181c355f92f72a1d7d8810d,1,0.04506,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,08e0df4bd43d2d0e17fa6f90b29553b2e0b6838d,76e72b6604851236b181c355f92f72a1d7d8810d,1673882951,Change of name: - weakform.InternalForm become weakform.StressEquilibrium - weakform.Beam become weakform.BeamEquilibrium,https://github.com/3MAH/fedoo/compare/76e72b6604851236b181c355f92f72a1d7d8810d...08e0df4bd43d2d0e17fa6f90b29553b2e0b6838d,33,0.0451,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,efdd22424dbbebecdac73568f9a90b3abb0b2888,08e0df4bd43d2d0e17fa6f90b29553b2e0b6838d,1673888733,"Add contact constraint (in development, not working for now)",https://github.com/3MAH/fedoo/compare/08e0df4bd43d2d0e17fa6f90b29553b2e0b6838d...efdd22424dbbebecdac73568f9a90b3abb0b2888,1,0.044739999999999995,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,2bfa7b9d8dc7a70370f25ae9c21ee506b0012cb7,efdd22424dbbebecdac73568f9a90b3abb0b2888,1674722972,"Add a beam dedicated constitutive law in constitutivelaw/beam/BeamProperties A few other constitutive laws are added for circular, rectangular and pipe shaped sections.",https://github.com/3MAH/fedoo/compare/efdd22424dbbebecdac73568f9a90b3abb0b2888...2bfa7b9d8dc7a70370f25ae9c21ee506b0012cb7,17,0.04426,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,3a84abd97c9e580f8187b6649b5b9c72eba405cb,2bfa7b9d8dc7a70370f25ae9c21ee506b0012cb7,1675420105,Update plate weakform names,https://github.com/3MAH/fedoo/compare/2bfa7b9d8dc7a70370f25ae9c21ee506b0012cb7...3a84abd97c9e580f8187b6649b5b9c72eba405cb,1,0.04426,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,73e6bbfaba23d2f6ca41d438eb48c75886d56d62,3a84abd97c9e580f8187b6649b5b9c72eba405cb,1679669869,Some minor corrections and examples updates. Some examples are not working for now (need updates),https://github.com/3MAH/fedoo/compare/3a84abd97c9e580f8187b6649b5b9c72eba405cb...73e6bbfaba23d2f6ca41d438eb48c75886d56d62,14,0.04421,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,1d1972fc3febc5f07a3c25642e34979fea6eaf09,73e6bbfaba23d2f6ca41d438eb48c75886d56d62,1681208569,Update some examples,https://github.com/3MAH/fedoo/compare/73e6bbfaba23d2f6ca41d438eb48c75886d56d62...1d1972fc3febc5f07a3c25642e34979fea6eaf09,7,0.04421,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,b74262992e41ea3ae0ae8d231d92b0d00776c908,1d1972fc3febc5f07a3c25642e34979fea6eaf09,1681292209,Update problem newmark,https://github.com/3MAH/fedoo/compare/1d1972fc3febc5f07a3c25642e34979fea6eaf09...b74262992e41ea3ae0ae8d231d92b0d00776c908,6,0.04415,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,89d901dc2ab09c8f40adbb4da26048acd3a734cd,b74262992e41ea3ae0ae8d231d92b0d00776c908,1684340191,From now fedoo should be used with the last version of simcoon. All constitivelaw internal variables are transfered to the assembly.sv (state_variables) dictionnary,https://github.com/3MAH/fedoo/compare/b74262992e41ea3ae0ae8d231d92b0d00776c908...89d901dc2ab09c8f40adbb4da26048acd3a734cd,37,0.04424,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,6ac789be95ca2541171cde9b114848bd6b7794e6,89d901dc2ab09c8f40adbb4da26048acd3a734cd,1685610995,small bug correction in periodic_bc,https://github.com/3MAH/fedoo/compare/89d901dc2ab09c8f40adbb4da26048acd3a734cd...6ac789be95ca2541171cde9b114848bd6b7794e6,1,0.04424,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,e578d1d7fcb2cd7cf71f09ab5122020bfeafcdf6,6ac789be95ca2541171cde9b114848bd6b7794e6,1686659571,Update documentation,https://github.com/3MAH/fedoo/compare/6ac789be95ca2541171cde9b114848bd6b7794e6...e578d1d7fcb2cd7cf71f09ab5122020bfeafcdf6,19,0.043820000000000005,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,11c2143a22346bd8c2911adc3e35d120704d3d26,e578d1d7fcb2cd7cf71f09ab5122020bfeafcdf6,1686831833,Change in mesh.hole_plate_mesh : - build a more smooth mesh which allow a bigger radius - sym = False by default (change the default value),https://github.com/3MAH/fedoo/compare/e578d1d7fcb2cd7cf71f09ab5122020bfeafcdf6...11c2143a22346bd8c2911adc3e35d120704d3d26,3,0.04376,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,c79fd04a2f3691dd4780b0919c5ff6f6bd5ea14b,11c2143a22346bd8c2911adc3e35d120704d3d26,1687188796,Add docs and docstring for post treatment and dataset operations,https://github.com/3MAH/fedoo/compare/11c2143a22346bd8c2911adc3e35d120704d3d26...c79fd04a2f3691dd4780b0919c5ff6f6bd5ea14b,9,0.04374,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,9dd5c34ef465e0e8114e162c8084094bccbff12a,c79fd04a2f3691dd4780b0919c5ff6f6bd5ea14b,1687528141,Add an option include_mpc to extrat the force associated to a multipoint constraint (True by default) Change DataSet to manage multiplot Add/Improve several docstring Separate the PGD from the remain of the code,https://github.com/3MAH/fedoo/compare/c79fd04a2f3691dd4780b0919c5ff6f6bd5ea14b...9dd5c34ef465e0e8114e162c8084094bccbff12a,25,0.04362,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,b2d88a1434c6c61901ee6a598681b5b86222c585,9dd5c34ef465e0e8114e162c8084094bccbff12a,1687794381,"Add options to plot node_labels and element_labels on DataSet Add property ""element_centers"" to the Mesh Add method Mesh.gausspoint_coordinates(n_elm_gp)",https://github.com/3MAH/fedoo/compare/9dd5c34ef465e0e8114e162c8084094bccbff12a...b2d88a1434c6c61901ee6a598681b5b86222c585,5,0.04356,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,47a1ff9d318cde0dbe8c2f7e41231548ef9f0972,b2d88a1434c6c61901ee6a598681b5b86222c585,1688734661,- add a first assembly for 2d contact - add a disk_mesh function to build the mesh of a disk - bug correction in the to_start methods (allow to restart a failed iteration) - new visualisation options in DataSet.plot - other minor changes ...,https://github.com/3MAH/fedoo/compare/b2d88a1434c6c61901ee6a598681b5b86222c585...47a1ff9d318cde0dbe8c2f7e41231548ef9f0972,16,0.04241,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,703c2028e932b9810a2471fb232db795cfae6173,47a1ff9d318cde0dbe8c2f7e41231548ef9f0972,1689003940,Correct bug related to missing contact file,https://github.com/3MAH/fedoo/compare/47a1ff9d318cde0dbe8c2f7e41231548ef9f0972...703c2028e932b9810a2471fb232db795cfae6173,1,0.04242,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,bccd1a8532cedb5342eeb1797b8ac01a83d40f13,703c2028e932b9810a2471fb232db795cfae6173,1689615327,Add wedges elements New extrude method in the mesh library Slignthly improved 2d contact new Mesh.as_2d and Mesh.as_3d methods,https://github.com/3MAH/fedoo/compare/703c2028e932b9810a2471fb232db795cfae6173...bccd1a8532cedb5342eeb1797b8ac01a83d40f13,7,0.041530000000000004,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251229_105701,393995e01ed1af41c15b8bb228ea46c7470d97f8,bccd1a8532cedb5342eeb1797b8ac01a83d40f13,1689677375,Correct a bug for wed15 element add an example for wedge elements,https://github.com/3MAH/fedoo/compare/bccd1a8532cedb5342eeb1797b8ac01a83d40f13...393995e01ed1af41c15b8bb228ea46c7470d97f8,4,0.04144,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
